smdg_path,txt_path,smdg_short,txt_short,smdg_label,txt_label,forward_pair_id,reverse_pair_id,smdg_sentence_count,txt_sentence_count,matrix_score_count,f_max,r_max,max_min,max_delta_abs,f_p95,r_p95,p95_min,p95_delta_abs,f_smdg_to_txt,r_smdg_to_txt,smdg_to_txt_min,smdg_to_txt_delta_abs,f_txt_to_smdg,r_txt_to_smdg,txt_to_smdg_min,txt_to_smdg_delta_abs,local_spike_survival,broad_affinity_survival,smdg_to_txt_survival,txt_to_smdg_survival,direction_balance,overall_survival,overall_rank,signal_label,reading_reason
13-ngang-thag_sems-smad-sde-dgu-TTN-v3.txt,L5_nam-mkha_-che-rgyas-pa-yi-ge-med-pa_V8-p.468-473.txt,13-ngang-thag_sems-smad-sde-dgu-TTN-v3,L5_nam-mkha_-che-rgyas-pa-yi-ge-med-pa_V8-p.468-473,SMDG | 13 ngang thag sems smad sde dgu TTN v3,Txt-18 L5 | nam mkha che rgyas pa yi ge med pa V8 p.468 473,A015__B009,A009__B015,544,127,69088,0.659113,0.681329,0.659113,0.022217,0.416182,0.414815,0.414815,0.001367,0.477904,0.477572,0.477572,0.000332,0.524796,0.521925,0.521925,0.002871,0.519886,0.247159,0.485795,0.758523,0.727272,0.475568,176,Mixed signal,"Worth checking only after stronger survival candidates, or as a contrast case."
09a-SMDG-rgyun-thag-sa-gcod.-144-145docx.txt,L3-khyung-chen_V8-p448-468.txt,09a-SMDG-rgyun-thag-sa-gcod.-144-145docx,L3-khyung-chen_V8-p448-468,SMDG 09a | rgyun thag sa gcod. 144 145docx,Txt-18 L3 | khyung chen V8 p448 468,A009__B005,A005__B009,42,494,20748,0.662083,0.677529,0.662083,0.015446,0.416856,0.421565,0.416856,0.004709,0.518956,0.529143,0.518956,0.010186,0.442804,0.445523,0.442804,0.002718,0.53125,0.40625,0.863636,0.150568,0.286932,0.475426,177,SMDG covers Txt-18,Many SMDG sentences find strong Txt-18 matches in both runs; useful for testing whether SMDG draws on that text family.
09a-SMDG-rgyun-thag-sa-gcod.-144-145docx.txt,0-Older-versions/L1-rig-pa_i-khu-byug_p302-324.txt,09a-SMDG-rgyun-thag-sa-gcod.-144-145docx,L1-rig-pa_i-khu-byug_p302-324,SMDG 09a | rgyun thag sa gcod. 144 145docx,Txt-18 older witness | L1 | rig pa i khu byug p302 324,A009__B001,A001__B009,42,516,21672,0.641649,0.671255,0.641649,0.029606,0.420034,0.427017,0.420034,0.006983,0.513997,0.524224,0.513997,0.010227,0.440988,0.443554,0.440988,0.002567,0.389205,0.497159,0.840909,0.127841,0.286932,0.474574,178,Mixed signal,"Worth checking only after stronger survival candidates, or as a contrast case."
09a-SMDG-rgyun-thag-sa-gcod.-144-145docx.txt,L3-khyung-chen_p447-468.txt,09a-SMDG-rgyun-thag-sa-gcod.-144-145docx,L3-khyung-chen_p447-468,SMDG 09a | rgyun thag sa gcod. 144 145docx,Txt-18 L3 | khyung chen p447 468,A009__B006,A006__B009,42,494,20748,0.662083,0.677529,0.662083,0.015446,0.416856,0.421565,0.416856,0.004709,0.518956,0.529143,0.518956,0.010186,0.442804,0.445523,0.442804,0.002718,0.528409,0.403409,0.860795,0.147727,0.286932,0.472585,179,SMDG covers Txt-18,Many SMDG sentences find strong Txt-18 matches in both runs; useful for testing whether SMDG draws on that text family.
09a-SMDG-rgyun-thag-sa-gcod.-144-145docx.txt,L1-rig-pa_i-khu-byug_V9-p302-324.txt,09a-SMDG-rgyun-thag-sa-gcod.-144-145docx,L1-rig-pa_i-khu-byug_V9-p302-324,SMDG 09a | rgyun thag sa gcod. 144 145docx,Txt-18 L1 | rig pa i khu byug V9 p302 324,A009__B003,A003__B009,42,516,21672,0.641649,0.671255,0.641649,0.029606,0.420034,0.427017,0.420034,0.006983,0.513997,0.524224,0.513997,0.010227,0.440988,0.443554,0.440988,0.002567,0.386364,0.494318,0.838068,0.125,0.286932,0.471733,180,Mixed signal,"Worth checking only after stronger survival candidates, or as a contrast case."
12-SMDG-lhug-par-bzhag-pa.txt,LL10_yid-bzhin-nor-bu_Vol8_431.txt,12-SMDG-lhug-par-bzhag-pa,LL10_yid-bzhin-nor-bu_Vol8_431,SMDG 12 | lhug par bzhag pa,Txt-18 LL10 | yid bzhin nor bu Vol8 431,A014__B019,A019__B014,192,14,2688,0.672727,0.696924,0.672727,0.024197,0.419678,0.43356,0.419678,0.013881,0.425533,0.44312,0.425533,0.017587,0.519669,0.532463,0.519669,0.012794,0.633523,0.488636,0.082386,0.735795,0.346591,0.470596,181,Mixed signal,"Worth checking only after stronger survival candidates, or as a contrast case."
09b-SMDG-rgyun-thag-gzhung-145-147.txt,LL05_GN11-spyi-bcings-_Liljenberg-p268.txt,09b-SMDG-rgyun-thag-gzhung-145-147,LL05_GN11-spyi-bcings-_Liljenberg-p268,SMDG 09b | rgyun thag gzhung 145 147,Txt-18 LL05 | GN11 spyi bcings Liljenberg p268,A010__B014,A014__B010,68,122,8296,0.599633,0.646151,0.599633,0.046517,0.434149,0.429208,0.429208,0.004941,0.495516,0.495521,0.495516,5e-06,0.464954,0.460571,0.460571,0.004384,0.178977,0.616477,0.653409,0.255682,0.602273,0.469886,182,Mixed signal,"Worth checking only after stronger survival candidates, or as a contrast case."
09c-SMDG-rgyun-thag-grel-147-160.txt,LL05_GN11-spyi-bcings-_Liljenberg-p268.txt,09c-SMDG-rgyun-thag-grel-147-160,LL05_GN11-spyi-bcings-_Liljenberg-p268,SMDG 09c | rgyun thag grel 147 160,Txt-18 LL05 | GN11 spyi bcings Liljenberg p268,A011__B014,A014__B011,356,122,43432,0.607091,0.646151,0.607091,0.03906,0.429847,0.422735,0.422735,0.007112,0.492441,0.489946,0.489946,0.002495,0.495802,0.491038,0.491038,0.004764,0.213068,0.451705,0.616477,0.5,0.883523,0.469176,183,Mixed signal,"Worth checking only after stronger survival candidates, or as a contrast case."
06-SMDG-cog-bzhag-sa-gcod.txt,LL05_GN11-spyi-bcings-_Liljenberg-p268.txt,06-SMDG-cog-bzhag-sa-gcod,LL05_GN11-spyi-bcings-_Liljenberg-p268,SMDG 06 | cog bzhag sa gcod,Txt-18 LL05 | GN11 spyi bcings Liljenberg p268,A006__B014,A014__B006,22,122,2684,0.581299,0.567865,0.567865,0.013435,0.432526,0.437741,0.432526,0.005214,0.496702,0.497797,0.496702,0.001095,0.437136,0.440488,0.437136,0.003351,0.042614,0.761364,0.670455,0.09375,0.423295,0.463921,184,Mixed signal,"Worth checking only after stronger survival candidates, or as a contrast case."
11-SMDG-sems-lung-rgyun-thag-_grel.txt,LL10_yid-bzhin-nor-bu_Vol8_431.txt,11-SMDG-sems-lung-rgyun-thag-_grel,LL10_yid-bzhin-nor-bu_Vol8_431,SMDG 11 | sems lung rgyun thag grel,Txt-18 LL10 | yid bzhin nor bu Vol8 431,A013__B019,A019__B013,122,14,1708,0.637826,0.635352,0.635352,0.002474,0.43409,0.442991,0.43409,0.008901,0.438598,0.450808,0.438598,0.01221,0.479181,0.487216,0.479181,0.008035,0.286932,0.786932,0.150568,0.426136,0.724432,0.462642,185,Mixed signal,"Worth checking only after stronger survival candidates, or as a contrast case."
06-SMDG-cog-bzhag-sa-gcod.txt,0-Older-versions/L2-rtsal-chen_p436-447་.txt,06-SMDG-cog-bzhag-sa-gcod,L2-rtsal-chen_p436-447་,SMDG 06 | cog bzhag sa gcod,Txt-18 older witness | L2 | rtsal chen p436 447,A006__B002,A002__B006,22,242,5324,0.673443,0.640008,0.640008,0.033434,0.42198,0.432573,0.42198,0.010593,0.528018,0.521811,0.521811,0.006208,0.428187,0.433954,0.428187,0.005767,0.326705,0.528409,0.84375,0.059659,0.215909,0.459801,186,Mixed signal,"Worth checking only after stronger survival candidates, or as a contrast case."
02-SMDG-gser-lung-non-chung.txt,LL06_L15_bde-ba-rab-_byams_vol8-p.473-475-not-sure.txt,02-SMDG-gser-lung-non-chung,LL06_L15_bde-ba-rab-_byams_vol8-p.473-475-not-sure,SMDG 02 | gser lung non chung,Txt-18 LL06 | L15 bde ba rab byams vol8 p.473 475 not sure,A002__B015,A015__B002,148,49,7252,0.633697,0.675822,0.633697,0.042125,0.42593,0.436035,0.42593,0.010105,0.445555,0.458444,0.445555,0.012889,0.500152,0.502222,0.500152,0.00207,0.318182,0.616477,0.204545,0.579545,0.625,0.459517,187,Mixed signal,"Worth checking only after stronger survival candidates, or as a contrast case."
01-SMDG-gser-lung-non-che.txt,LL01_L14_rtse-mo-byung-rgyal_vol8-p480-491.txt,01-SMDG-gser-lung-non-che,LL01_L14_rtse-mo-byung-rgyal_vol8-p480-491,SMDG 01 | gser lung non che,Txt-18 LL01 | L14 rtse mo byung rgyal vol8 p480 491,A001__B010,A010__B001,1076,268,288368,0.685497,0.699336,0.685497,0.013839,0.39745,0.408665,0.39745,0.011215,0.481205,0.491425,0.481205,0.010219,0.527408,0.535337,0.527408,0.007929,0.730114,0.028409,0.556818,0.801136,0.755682,0.458949,188,Mixed signal,"Worth checking only after stronger survival candidates, or as a contrast case."
10-SMDG-sems-lung-rgyun-thag.txt,LL01_L14_rtse-mo-byung-rgyal_vol8-p480-491.txt,10-SMDG-sems-lung-rgyun-thag,LL01_L14_rtse-mo-byung-rgyal_vol8-p480-491,SMDG 10 | sems lung rgyun thag,Txt-18 LL01 | L14 rtse mo byung rgyal vol8 p480 491,A012__B010,A010__B012,38,268,10184,0.623284,0.683837,0.623284,0.060553,0.419152,0.426271,0.419152,0.007119,0.518884,0.532942,0.518884,0.014058,0.441653,0.447863,0.441653,0.00621,0.252841,0.480114,0.857955,0.153409,0.295454,0.458807,189,SMDG covers Txt-18,Many SMDG sentences find strong Txt-18 matches in both runs; useful for testing whether SMDG draws on that text family.
01-SMDG-gser-lung-non-che.txt,LL06_L15_bde-ba-rab-_byams_vol8-p.473-475-not-sure.txt,01-SMDG-gser-lung-non-che,LL06_L15_bde-ba-rab-_byams_vol8-p.473-475-not-sure,SMDG 01 | gser lung non che,Txt-18 LL06 | L15 bde ba rab byams vol8 p.473 475 not sure,A001__B015,A015__B001,1076,49,52724,0.651849,0.708172,0.651849,0.056322,0.414872,0.429295,0.414872,0.014423,0.432166,0.44688,0.432166,0.014714,0.555167,0.564823,0.555167,0.009656,0.463068,0.329545,0.122159,0.971591,0.150568,0.458238,190,Txt-18 covered by SMDG,Many Txt-18 sentences find strong SMDG matches in both runs; useful for testing whether a shorter source is represented inside SMDG.
06-SMDG-cog-bzhag-sa-gcod.txt,L2-rtsal-chen_V8-p436-447་.txt,06-SMDG-cog-bzhag-sa-gcod,L2-rtsal-chen_V8-p436-447་,SMDG 06 | cog bzhag sa gcod,Txt-18 L2 | rtsal chen V8 p436 447,A006__B004,A004__B006,22,242,5324,0.673443,0.640008,0.640008,0.033434,0.42198,0.432573,0.42198,0.010593,0.528018,0.521811,0.521811,0.006208,0.428187,0.433954,0.428187,0.005767,0.323864,0.525568,0.840909,0.056818,0.215909,0.45696,191,Mixed signal,"Worth checking only after stronger survival candidates, or as a contrast case."
05-SMDG-rig-pa-khu-byug-grel.txt,LL09_spyi-gcod_vol8_p.498.txt,05-SMDG-rig-pa-khu-byug-grel,LL09_spyi-gcod_vol8_p.498,SMDG 05 | rig pa khu byug grel,Txt-18 LL09 | spyi gcod vol8 p.498,A005__B018,A018__B005,1241,21,26061,0.677534,0.699978,0.677534,0.022444,0.413752,0.416879,0.413752,0.003127,0.412099,0.418225,0.412099,0.006126,0.552083,0.555341,0.552083,0.003259,0.673295,0.295455,0.039773,0.96875,0.071023,0.456534,192,Txt-18 covered by SMDG,Many Txt-18 sentences find strong SMDG matches in both runs; useful for testing whether a shorter source is represented inside SMDG.
07-SMDG-cog-bzhag-gzhung.txt,LL05_GN11-spyi-bcings-_Liljenberg-p268.txt,07-SMDG-cog-bzhag-gzhung,LL05_GN11-spyi-bcings-_Liljenberg-p268,SMDG 07 | cog bzhag gzhung,Txt-18 LL05 | GN11 spyi bcings Liljenberg p268,A007__B014,A014__B007,33,122,4026,0.616711,0.68334,0.616711,0.066629,0.435052,0.428485,0.428485,0.006567,0.502771,0.499618,0.499618,0.003153,0.448978,0.446169,0.446169,0.002808,0.235795,0.599432,0.6875,0.15625,0.46875,0.456108,193,Mixed signal,"Worth checking only after stronger survival candidates, or as a contrast case."
05-SMDG-rig-pa-khu-byug-grel.txt,LL13-sgom-pa-don-grub-185-r-v.txt,05-SMDG-rig-pa-khu-byug-grel,LL13-sgom-pa-don-grub-185-r-v,SMDG 05 | rig pa khu byug grel,Txt-18 LL13 | sgom pa don grub 185 r v,A005__B022,A022__B005,1241,28,34748,0.636186,0.624986,0.624986,0.0112,0.42919,0.424017,0.424017,0.005173,0.440035,0.437978,0.437978,0.002057,0.543971,0.535465,0.535465,0.008506,0.224432,0.488636,0.122159,0.880682,0.241477,0.455398,194,Txt-18 covered by SMDG,Many Txt-18 sentences find strong SMDG matches in both runs; useful for testing whether a shorter source is represented inside SMDG.
09b-SMDG-rgyun-thag-gzhung-145-147.txt,LL13-sgom-pa-don-grub-185-r-v.txt,09b-SMDG-rgyun-thag-gzhung-145-147,LL13-sgom-pa-don-grub-185-r-v,SMDG 09b | rgyun thag gzhung 145 147,Txt-18 LL13 | sgom pa don grub 185 r v,A010__B022,A022__B010,68,28,1904,0.633448,0.634264,0.633448,0.000816,0.430137,0.430905,0.430137,0.000768,0.457031,0.462487,0.457031,0.005456,0.485213,0.475618,0.475618,0.009595,0.278409,0.678977,0.318182,0.372159,0.946023,0.451989,195,Mixed signal,"Worth checking only after stronger survival candidates, or as a contrast case."
09a-SMDG-rgyun-thag-sa-gcod.-144-145docx.txt,LL04_byang-chub-sems-tig.-Liljenberg-p273.txt,09a-SMDG-rgyun-thag-sa-gcod.-144-145docx,LL04_byang-chub-sems-tig.-Liljenberg-p273,SMDG 09a | rgyun thag sa gcod. 144 145docx,Txt-18 LL04 | byang chub sems tig. Liljenberg p273,A009__B013,A013__B009,42,19,798,0.613526,0.638179,0.613526,0.024653,0.43194,0.436866,0.43194,0.004927,0.43867,0.450437,0.43867,0.011767,0.485315,0.486481,0.485315,0.001165,0.232955,0.744318,0.153409,0.46875,0.684659,0.450994,196,Mixed signal,"Worth checking only after stronger survival candidates, or as a contrast case."
07-SMDG-cog-bzhag-gzhung.txt,0-Older-versions/L1-rig-pa_i-khu-byug_p302-324.txt,07-SMDG-cog-bzhag-gzhung,L1-rig-pa_i-khu-byug_p302-324,SMDG 07 | cog bzhag gzhung,Txt-18 older witness | L1 | rig pa i khu byug p302 324,A007__B001,A001__B007,33,516,17028,0.681534,0.726007,0.681534,0.044473,0.412049,0.416349,0.412049,0.004299,0.531193,0.544437,0.531193,0.013244,0.432997,0.441566,0.432997,0.00857,0.704545,0.241477,0.943182,0.096591,0.153409,0.450142,197,SMDG covers Txt-18,Many SMDG sentences find strong Txt-18 matches in both runs; useful for testing whether SMDG draws on that text family.
14-SMDG-thig-le-dbyings-kyi-ti-ka-v2.txt,L3-khyung-chen_V8-p448-468.txt,14-SMDG-thig-le-dbyings-kyi-ti-ka-v2,L3-khyung-chen_V8-p448-468,SMDG 14 | thig le dbyings kyi ti ka v2,Txt-18 L3 | khyung chen V8 p448 468,A016__B005,A005__B016,503,494,248482,0.687771,0.694205,0.687771,0.006434,0.404736,0.407458,0.404736,0.002722,0.493685,0.499025,0.493685,0.00534,0.504421,0.502669,0.502669,0.001752,0.727273,0.068182,0.681818,0.585227,0.903409,0.449716,198,Mixed signal,"Worth checking only after stronger survival candidates, or as a contrast case."
03-SMDG-sems-phran-rig-pa-khu-byug-sa-gcod.txt,0-Older-versions/L2-rtsal-chen_p436-447་.txt,03-SMDG-sems-phran-rig-pa-khu-byug-sa-gcod,L2-rtsal-chen_p436-447་,SMDG 03 | sems phran rig pa khu byug sa gcod,Txt-18 older witness | L2 | rtsal chen p436 447,A003__B002,A002__B003,47,242,11374,0.60508,0.623024,0.60508,0.017944,0.422851,0.4282,0.422851,0.005349,0.50287,0.504479,0.50287,0.001609,0.444485,0.446801,0.444485,0.002317,0.196023,0.556818,0.735795,0.164773,0.428978,0.449432,199,Mixed signal,"Worth checking only after stronger survival candidates, or as a contrast case."
02-SMDG-gser-lung-non-chung.txt,LL13-sgom-pa-don-grub-185-r-v.txt,02-SMDG-gser-lung-non-chung,LL13-sgom-pa-don-grub-185-r-v,SMDG 02 | gser lung non chung,Txt-18 LL13 | sgom pa don grub 185 r v,A002__B022,A022__B002,148,28,4144,0.554769,0.563401,0.554769,0.008633,0.436108,0.442641,0.436108,0.006534,0.445419,0.445478,0.445419,6e-05,0.486573,0.484482,0.484482,0.002091,0.028409,0.838068,0.159091,0.443182,0.715909,0.448153,200,Mixed signal,"Worth checking only after stronger survival candidates, or as a contrast case."
14-SMDG-thig-le-dbyings-kyi-ti-ka-v2.txt,0-Older-versions/L2-rtsal-chen_p436-447་.txt,14-SMDG-thig-le-dbyings-kyi-ti-ka-v2,L2-rtsal-chen_p436-447་,SMDG 14 | thig le dbyings kyi ti ka v2,Txt-18 older witness | L2 | rtsal chen p436 447,A016__B002,A002__B016,503,242,121726,0.662925,0.674422,0.662925,0.011497,0.412021,0.413748,0.412021,0.001727,0.482126,0.483777,0.482126,0.001651,0.505152,0.502807,0.502807,0.002345,0.539773,0.221591,0.565341,0.590909,0.974432,0.447585,201,Mixed signal,"Worth checking only after stronger survival candidates, or as a contrast case."
07-SMDG-cog-bzhag-gzhung.txt,L1-rig-pa_i-khu-byug_V9-p302-324.txt,07-SMDG-cog-bzhag-gzhung,L1-rig-pa_i-khu-byug_V9-p302-324,SMDG 07 | cog bzhag gzhung,Txt-18 L1 | rig pa i khu byug V9 p302 324,A007__B003,A003__B007,33,516,17028,0.681534,0.726007,0.681534,0.044473,0.412049,0.416349,0.412049,0.004299,0.531193,0.544437,0.531193,0.013244,0.432997,0.441566,0.432997,0.00857,0.701705,0.238636,0.940341,0.09375,0.153409,0.447301,202,SMDG covers Txt-18,Many SMDG sentences find strong Txt-18 matches in both runs; useful for testing whether SMDG draws on that text family.
02-SMDG-gser-lung-non-chung.txt,L4_byang-sems-bsgom-rdo-la-gser-zhun-V9-p416-425.txt,02-SMDG-gser-lung-non-chung,L4_byang-sems-bsgom-rdo-la-gser-zhun-V9-p416-425,SMDG 02 | gser lung non chung,Txt-18 L4 | byang sems bsgom rdo la gser zhun V9 p416 425,A002__B007,A007__B002,148,145,21460,0.623426,0.609485,0.609485,0.013941,0.425971,0.426516,0.425971,0.000545,0.488519,0.4839,0.4839,0.004619,0.473274,0.475555,0.473274,0.002281,0.159091,0.539773,0.576705,0.360795,0.78409,0.447159,203,Mixed signal,"Worth checking only after stronger survival candidates, or as a contrast case."
14-SMDG-thig-le-dbyings-kyi-ti-ka-v2.txt,L3-khyung-chen_p447-468.txt,14-SMDG-thig-le-dbyings-kyi-ti-ka-v2,L3-khyung-chen_p447-468,SMDG 14 | thig le dbyings kyi ti ka v2,Txt-18 L3 | khyung chen p447 468,A016__B006,A006__B016,503,494,248482,0.687771,0.694205,0.687771,0.006434,0.404736,0.407458,0.404736,0.002722,0.493685,0.499025,0.493685,0.00534,0.504421,0.502669,0.502669,0.001752,0.724432,0.065341,0.678977,0.582386,0.903409,0.446875,204,Mixed signal,"Worth checking only after stronger survival candidates, or as a contrast case."
03-SMDG-sems-phran-rig-pa-khu-byug-sa-gcod.txt,L2-rtsal-chen_V8-p436-447་.txt,03-SMDG-sems-phran-rig-pa-khu-byug-sa-gcod,L2-rtsal-chen_V8-p436-447་,SMDG 03 | sems phran rig pa khu byug sa gcod,Txt-18 L2 | rtsal chen V8 p436 447,A003__B004,A004__B003,47,242,11374,0.60508,0.623024,0.60508,0.017944,0.422851,0.4282,0.422851,0.005349,0.50287,0.504479,0.50287,0.001609,0.444485,0.446801,0.444485,0.002317,0.193182,0.553977,0.732955,0.161932,0.428977,0.446591,205,Mixed signal,"Worth checking only after stronger survival candidates, or as a contrast case."
04-SMDG-rig-pa-khu-byug-gzhung.txt,LL03_L16_bde-ba-phra-bkod_V8-p.495-498.txt,04-SMDG-rig-pa-khu-byug-gzhung,LL03_L16_bde-ba-phra-bkod_V8-p.495-498,SMDG 04 | rig pa khu byug gzhung,Txt-18 LL03 | L16 bde ba phra bkod V8 p.495 498,A004__B012,A012__B004,221,80,17680,0.653794,0.660051,0.653794,0.006257,0.422709,0.421712,0.421712,0.000997,0.445616,0.455533,0.445616,0.009917,0.517571,0.518411,0.517571,0.00084,0.448864,0.420455,0.207386,0.715909,0.491477,0.445313,206,Mixed signal,"Worth checking only after stronger survival candidates, or as a contrast case."
14-SMDG-thig-le-dbyings-kyi-ti-ka-v2.txt,L2-rtsal-chen_V8-p436-447་.txt,14-SMDG-thig-le-dbyings-kyi-ti-ka-v2,L2-rtsal-chen_V8-p436-447་,SMDG 14 | thig le dbyings kyi ti ka v2,Txt-18 L2 | rtsal chen V8 p436 447,A016__B004,A004__B016,503,242,121726,0.662925,0.674422,0.662925,0.011497,0.412021,0.413748,0.412021,0.001727,0.482126,0.483777,0.482126,0.001651,0.505152,0.502807,0.502807,0.002345,0.536932,0.21875,0.5625,0.588068,0.974432,0.444744,207,Mixed signal,"Worth checking only after stronger survival candidates, or as a contrast case."
02-SMDG-gser-lung-non-chung.txt,L4_byang-sems-bsgom-rdo-la-gser-zhun-p416-425.txt,02-SMDG-gser-lung-non-chung,L4_byang-sems-bsgom-rdo-la-gser-zhun-p416-425,SMDG 02 | gser lung non chung,Txt-18 L4 | byang sems bsgom rdo la gser zhun p416 425,A002__B008,A008__B002,148,145,21460,0.623426,0.609485,0.609485,0.013941,0.425971,0.426516,0.425971,0.000545,0.488519,0.4839,0.4839,0.004619,0.473274,0.475555,0.473274,0.002281,0.15625,0.536932,0.573864,0.357955,0.784091,0.444318,208,Mixed signal,"Worth checking only after stronger survival candidates, or as a contrast case."
04-SMDG-rig-pa-khu-byug-gzhung.txt,LL04_byang-chub-sems-tig.-Liljenberg-p273.txt,04-SMDG-rig-pa-khu-byug-gzhung,LL04_byang-chub-sems-tig.-Liljenberg-p273,SMDG 04 | rig pa khu byug gzhung,Txt-18 LL04 | byang chub sems tig. Liljenberg p273,A004__B013,A013__B004,221,19,4199,0.665479,0.662962,0.662962,0.002517,0.432385,0.425836,0.425836,0.00655,0.431312,0.427991,0.427991,0.003321,0.52241,0.514817,0.514817,0.007593,0.460227,0.522727,0.071023,0.6875,0.383523,0.441619,209,Mixed signal,"Worth checking only after stronger survival candidates, or as a contrast case."
09a-SMDG-rgyun-thag-sa-gcod.-144-145docx.txt,LL07_L10_srog-gi-_khor-lo_v8.p491-494.txt,09a-SMDG-rgyun-thag-sa-gcod.-144-145docx,LL07_L10_srog-gi-_khor-lo_v8.p491-494,SMDG 09a | rgyun thag sa gcod. 144 145docx,Txt-18 LL07 | L10 srog gi khor lo v8.p491 494,A009__B016,A016__B009,42,71,2982,0.604064,0.621706,0.604064,0.017642,0.428268,0.439768,0.428268,0.0115,0.462624,0.481775,0.462624,0.019151,0.470541,0.482783,0.470541,0.012241,0.1875,0.6875,0.352273,0.338068,0.985795,0.441335,210,Mixed signal,"Worth checking only after stronger survival candidates, or as a contrast case."
09a-SMDG-rgyun-thag-sa-gcod.-144-145docx.txt,LL11_kun-_dus-NGB-mtshams-brag-vol1-624-626་.txt,09a-SMDG-rgyun-thag-sa-gcod.-144-145docx,LL11_kun-_dus-NGB-mtshams-brag-vol1-624-626་,SMDG 09a | rgyun thag sa gcod. 144 145docx,Txt-18 LL11 | kun dus NGB mtshams brag vol1 624 626,A009__B020,A020__B009,42,41,1722,0.549981,0.565802,0.549981,0.015821,0.440077,0.444258,0.440077,0.004181,0.444085,0.458659,0.444085,0.014574,0.463701,0.464919,0.463701,0.001218,0.014205,0.894886,0.198864,0.284091,0.914773,0.43608,211,Broad bidirectional affinity,"The upper tail of the full matrix survives both model directions, suggesting repeated related passages rather than one isolated match."
09c-SMDG-rgyun-thag-grel-147-160.txt,L4_byang-sems-bsgom-rdo-la-gser-zhun-V9-p416-425.txt,09c-SMDG-rgyun-thag-grel-147-160,L4_byang-sems-bsgom-rdo-la-gser-zhun-V9-p416-425,SMDG 09c | rgyun thag grel 147 160,Txt-18 L4 | byang sems bsgom rdo la gser zhun V9 p416 425,A011__B007,A007__B011,356,145,51620,0.685698,0.687062,0.685698,0.001364,0.418743,0.412249,0.412249,0.006494,0.490156,0.483274,0.483274,0.006882,0.497984,0.492317,0.492317,0.005667,0.696023,0.176136,0.556818,0.519886,0.963068,0.435227,212,Mixed signal,"Worth checking only after stronger survival candidates, or as a contrast case."
07-SMDG-cog-bzhag-gzhung.txt,L3-khyung-chen_V8-p448-468.txt,07-SMDG-cog-bzhag-gzhung,L3-khyung-chen_V8-p448-468,SMDG 07 | cog bzhag gzhung,Txt-18 L3 | khyung chen V8 p448 468,A007__B005,A005__B007,33,494,16302,0.670009,0.699684,0.670009,0.029675,0.413981,0.415251,0.413981,0.001269,0.526547,0.539249,0.526547,0.012702,0.437519,0.445485,0.437519,0.007966,0.613636,0.255682,0.897727,0.116477,0.21875,0.435085,213,SMDG covers Txt-18,Many SMDG sentences find strong Txt-18 matches in both runs; useful for testing whether SMDG draws on that text family.
09c-SMDG-rgyun-thag-grel-147-160.txt,L4_byang-sems-bsgom-rdo-la-gser-zhun-p416-425.txt,09c-SMDG-rgyun-thag-grel-147-160,L4_byang-sems-bsgom-rdo-la-gser-zhun-p416-425,SMDG 09c | rgyun thag grel 147 160,Txt-18 L4 | byang sems bsgom rdo la gser zhun p416 425,A011__B008,A008__B011,356,145,51620,0.685698,0.687062,0.685698,0.001364,0.418743,0.412249,0.412249,0.006494,0.490156,0.483274,0.483274,0.006882,0.497984,0.492317,0.492317,0.005667,0.693182,0.173295,0.553977,0.517045,0.963068,0.432386,214,Mixed signal,"Worth checking only after stronger survival candidates, or as a contrast case."
07-SMDG-cog-bzhag-gzhung.txt,L3-khyung-chen_p447-468.txt,07-SMDG-cog-bzhag-gzhung,L3-khyung-chen_p447-468,SMDG 07 | cog bzhag gzhung,Txt-18 L3 | khyung chen p447 468,A007__B006,A006__B007,33,494,16302,0.670009,0.699684,0.670009,0.029675,0.413981,0.415251,0.413981,0.001269,0.526547,0.539249,0.526547,0.012702,0.437519,0.445485,0.437519,0.007966,0.610795,0.252841,0.894886,0.113636,0.21875,0.432244,215,SMDG covers Txt-18,Many SMDG sentences find strong Txt-18 matches in both runs; useful for testing whether SMDG draws on that text family.
01-SMDG-gser-lung-non-che.txt,L4_byang-sems-bsgom-rdo-la-gser-zhun-V9-p416-425.txt,01-SMDG-gser-lung-non-che,L4_byang-sems-bsgom-rdo-la-gser-zhun-V9-p416-425,SMDG 01 | gser lung non che,Txt-18 L4 | byang sems bsgom rdo la gser zhun V9 p416 425,A001__B007,A007__B001,1076,145,156020,0.741252,0.690365,0.690365,0.050887,0.407758,0.408945,0.407758,0.001187,0.474633,0.473436,0.473436,0.001197,0.516625,0.519714,0.516625,0.003089,0.710227,0.09375,0.451705,0.713068,0.738637,0.43054,216,Mixed signal,"Worth checking only after stronger survival candidates, or as a contrast case."
07-SMDG-cog-bzhag-gzhung.txt,LL02_་nam-mkha_-rgyal-po_vol8-v475-480.txt,07-SMDG-cog-bzhag-gzhung,LL02_་nam-mkha_-rgyal-po_vol8-v475-480,SMDG 07 | cog bzhag gzhung,Txt-18 LL02 | nam mkha rgyal po vol8 v475 480,A007__B011,A011__B007,33,113,3729,0.686469,0.724096,0.686469,0.037628,0.420945,0.425076,0.420945,0.004131,0.464707,0.475353,0.464707,0.010646,0.450338,0.451345,0.450338,0.001008,0.738636,0.505682,0.369318,0.198864,0.829546,0.42983,217,Mixed signal,"Worth checking only after stronger survival candidates, or as a contrast case."
